galaxy_id,redshift,source_h5_row,bundle_h5_row
2638508448677308981,0.2199999988079071,54939,4917
2682677349675029432,0.25,55176,4932
2733108509682906039,0.28600001335144043,55225,4933
2640098033669709850,0.15600000321865082,55331,4939
2665571402668950845,0.33000001311302185,55341,4942
2739874404668011387,0.1379999965429306,55468,4954
2717476408655475702,0.25,55506,4959
2648245638675501082,0.0860000029206276,55756,4968
2737615744680108413,0.23000000417232513,55774,4969
2685676415643552441,0.36399999260902405,55886,4980
2710257415657093043,0.164000004529953,55912,4982
2739614012664782089,0.11400000005960464,55923,4984
2663067997683892171,0.17800000309944153,55994,4988
2765919013650812739,0.25,55998,4989
2677867958641617566,0.20800000429153442,56049,4994
2763896841648916872,0.30799999833106995,56091,4999
2656942437641263359,0.07999999821186066,56254,5012
2630204815668759409,0.10000000149011612,56260,5013
2746182457653408447,0.2280000001192093,56305,5016
2761514568678810755,0.1979999989271164,56676,5050
2674365415652526274,0.22200000286102295,56792,5061
2655640205679193436,0.17399999499320984,56829,5066
2664485622646678643,0.15000000596046448,57007,5079
2660317666651900675,0.10000000149011612,57133,5094
2684323193648286844,0.10599999874830246,57239,5101
2751849134652475670,0.3240000009536743,57263,5106
2741589798648701329,0.3100000023841858,57271,5107
2679157264686176791,0.20800000429153442,57279,5108
2662969572652085854,0.22599999606609344,57397,5114
2763951386672733040,0.2980000078678131,57400,5115
2741972202683013691,0.2199999988079071,57404,5116
2731386608640685088,0.2879999876022339,57546,5129
2662723982674791604,0.20200000703334808,57594,5132
2682935842689146017,0.3140000104904175,57639,5136
2691100652677863493,0.11400000005960464,57830,5154
2631731273675595395,0.1599999964237213,57881,5158
2742358122640029713,0.2980000078678131,57930,5161
2668397007640403255,0.2199999988079071,58046,5172
2744866054683392901,0.029999999329447746,58053,5174
2755743272658580891,0.27000001072883606,58163,5182
2673207311639181558,0.30000001192092896,58175,5184
2647981904660537287,0.27799999713897705,58179,5185
2771459131663013195,0.25200000405311584,58295,5193
2642426560652328134,0.3700000047683716,58372,5200
2665928026652588146,0.25999999046325684,58482,5215
2654374497648386394,0.10999999940395355,58503,5218
